;0
245;121.72883397251994
246;112.83299740799825
247;110.62514244041648
248;68.5851401129988
249;72.25250555275937
250;79.3520435792272
251;128.12249215070156
252;130.45682101994316
253;95.16945402578554
254;123.1991128087704
255;117.64146356677321
256;130.4645536126382
257;70.70554456691143
258;125.44061289773784
259;122.00427984596037
260;140.84671495611798
261;113.5910490288732
262;112.5879918698886
263;77.85194556564738
264;111.3844216247094
265;114.06842146146752
266;62.73957631650664
267;65.41857299630826
268;132.3695883563122
269;121.57732881693289
270;108.19465634107318
271;132.95980821134603
272;90.23999869097212
273;102.55737407835393
274;121.39395856694648
275;106.99109197114022
276;65.75880377675364
277;111.51073386590511
278;119.27793531374834
279;78.77814018964526
280;114.43992752682337
281;119.36903030770549
282;93.13296161520222
283;69.87019325691551
284;65.24473180115316
285;121.51942754932105
286;114.15230936403579
287;64.94631781221987
288;125.56761597355464
289;116.54205551564901
290;125.06636882102555
291;115.72660009940586
292;132.24326586445255
293;64.92278059566516
294;97.16214605749207
295;118.50258008121492
296;74.17944519891866
297;99.75890277233583
298;123.49325149609646
299;62.73909200467687
300;114.0663107295105
301;118.60616966514293
302;72.9853970823489
303;102.38481920550556
304;110.19321022234197
305;54.12554614355198
306;62.791817762592586
307;106.74817378401133
308;85.08063958271971
309;73.73690342950835
310;87.84643305292083
311;57.265875889999336
312;55.554013685414596
313;105.1818633563329
314;62.079967889856036
315;93.45059442008169
316;136.5560145623159
317;148.34417182556243
318;117.55630894915195
319;129.02775357511712
320;56.30989460261415
321;125.6130063491054
322;80.13906426566615
323;77.26341001479692
324;53.37495876141006
325;123.58730956865772
326;84.9476343335878
327;125.3184529426353
328;107.30822233488263
329;75.56776766308882
330;95.93033649733681
331;116.64311531171614
332;69.49142791295387
333;93.21032159682647
334;125.80486992007572
335;83.83882507344761
336;123.88107985479694
337;128.57819089059245
338;93.31712591355154
339;98.48789678428895
340;116.82199164864612
341;119.5300472287135
342;124.58543081664865
343;110.78361024283714
344;57.483193404334415
345;115.21113100511234
346;67.22644036196421
347;86.54063584378744
348;105.85526294725699
349;118.96565389401907
350;126.21727772488317
351;123.88781843958773
352;79.68022143406925
353;81.5001287189378
354;123.5950717206143
355;105.75855839097775
356;122.14639392952586
357;132.15041526073446
358;89.30323863275531
359;116.62674605206479
360;71.92990288847398
361;125.17206687401895
362;78.31155054302374
363;116.53377663431286
364;60.62579118233079
365;121.35548444184852
366;112.29305532060397
367;131.08575655518345
368;120.23807392658397
369;62.40586177700865
370;114.00151860883518
371;116.76935931205136
372;70.93820661412063
373;114.15536346207799
374;122.062952636786
375;114.6566210649231
376;77.75018706474522
377;68.86671116978755
378;91.88829439828001
379;91.72608352469508
380;113.11520408498612
381;66.30351725837733
382;125.2567718513467
383;82.36971407757352
384;135.70779272518072
385;104.75276535817133
386;82.28856082612147
387;106.94445457625883
388;123.99119570466634
389;115.83057716884926
390;66.9493023832284
391;124.47775436287311
392;103.3096923586352
393;120.05753446682954
394;77.33194301721235
395;85.06486638839358
396;84.70409002721695
397;124.5129149799978
398;74.55098430574219
399;114.6130761794225
400;56.38735223172267
401;111.18193400678265
402;139.68261701237185
403;99.61333131637792
404;132.25865255317157
405;129.65939582666218
406;106.73380999048486
407;77.46200707251148
408;79.66672036914044
409;66.24891056395812
410;96.17745335159702
411;136.421290084387
412;67.45030643976533
413;136.65045659637428
414;124.080421536112
415;82.96344833498421
416;111.96937232187204
417;110.49618748636954
418;65.19430621643816
419;87.81716812787329
420;58.41404361586694
421;98.16958121911068
422;115.12180059369973
423;64.95123182165281
424;119.68901448933529
425;94.29414708819287
426;97.3650752838303
427;120.9265326257629
428;60.52147781849115
429;57.04930021326466
430;133.101939360083
431;116.11815314800518
432;79.24534110432299
433;103.31517103369004
434;117.97696404608061
435;72.26804111772677
436;70.84511648246499
437;130.504408771454
438;127.34872701138565
439;131.6417463940362
440;108.68686482359223
441;64.66396705279458
442;88.92196945316286
443;139.75350711481062
444;97.20861341658659
445;62.73688516154863
446;128.07008154267385
447;85.83693635876485
448;87.7179284653804
449;106.6256835459677
450;104.94497969588086
451;79.97602363052494
452;74.43466312596304
453;122.6186662133468
454;116.95907423634395
455;72.44027138300751
456;113.07089950339258
457;97.01922998187405
458;125.8511882156867
459;132.73048387156035
460;130.1707163188068
461;61.33597976525954
462;84.8355154861566
463;70.92696450397833
464;113.97096852559461
465;122.2918588364941
466;133.38415711061094
467;103.22452146985447
468;130.41800087650404
469;136.71454432115215
470;83.56976564192905
471;115.13149519450539
472;110.30209816261525
473;108.61172011568613
474;79.38322989350891
475;125.39589611794588
476;135.8122630904179
477;45.921739219458985
478;119.73065303536303
479;60.433722097612616
480;123.26392649439563
481;89.42212791130072
482;89.98680640797241
483;63.57367991806773
484;124.0677364300274
485;100.5287661321214
486;76.87322195813768
487;63.25452708502509
488;76.60574304154196
489;118.68895674001567
490;120.26402090007241
491;96.0786487953384
492;109.96817648979008
493;66.56275075574985
494;84.38887604238275
495;93.80689440357568
496;64.15475104231726
497;123.09825477927339
498;59.92297959262183
499;90.71704857456777
500;113.72544989318368
501;118.87128342577945
502;73.63782158077711
503;124.28930852967434
504;57.74341980028597
505;109.1764962773085
506;55.89280263755583
507;72.67621934163324
508;138.10630592328
509;78.88041873068352
510;122.47333062449536
511;127.0207537578278
512;137.4360104593198
513;58.2290912930556
514;106.78353902891716
515;56.34943807072436
516;119.11756413993699
517;134.02180685941278
518;72.69948180422926
519;129.91657943184074
520;120.2851407018607
521;129.20590177060137
522;119.59857632006896
523;67.99841922742216
524;86.25226293926589
525;94.50452765332665
526;77.98720133060526
527;94.84773804183168
528;116.3215041162961
529;108.77321023737031
530;73.95570198354113
531;118.2035280084387
532;124.30074928276954
533;122.39397388077396
534;71.62850819281815
535;118.43809612018757
536;72.73892183615402
537;58.04754822356314
538;69.73775715752876
539;77.7994781655577
540;109.72825437685485
541;105.0073103057018
542;105.51659130213764
543;98.04826156933136
544;125.52631797651838
545;58.32745330173324
546;97.67556336313297
547;115.63560118917277
548;113.42861063342723
549;101.62321137491526
550;127.86137080933567
551;140.22016293578324
552;127.24947811428521
553;85.59264442234584
554;108.21151422314102
555;126.28038419459428
556;134.60815544110085
557;50.731321881040586
558;101.06224237256626
559;66.60449328017708
560;64.38072832203366
561;116.41899862259818
562;128.55528949610442
563;88.07731793535716
564;72.48611282878227
565;125.65232336987947
566;83.2554063067713
567;121.5167878742523
568;145.89391874516946
569;67.53195359271713
570;78.52004472311155
571;78.2365063326454
572;65.63638062107461
573;130.3894049203708
574;92.78561752135158
575;100.66344709150056
576;121.9199756015239
577;110.99522456539343
578;122.95833253765205
579;133.33279036401325
580;125.72216490074791
581;107.90362500522664
582;133.768569483239
583;57.1657737821274
584;57.47375355504839
585;121.1706487427204
586;84.05118968137083
587;79.32650320325543
588;89.22975991519498
589;68.20697426038292
590;75.2700588692685
591;74.87790981599188
592;92.38544688191759
593;72.17121544584316
594;60.7568961739409
595;79.9734524767604
596;123.55747697118477
597;114.798255521404
598;125.42885821040169
599;115.0927810111476
600;140.24150636981906
601;137.02447762061007
602;83.97843653034838
603;134.58982771467203
604;115.8693972828156
605;118.21143109245445
606;87.29792528575247
607;101.33731737823591
608;108.17647179918804
609;106.91540252288225
610;71.83536736557355
611;118.32617572803557
612;56.323394680300694
613;119.35376623471286
614;96.51333425100398
615;103.62131463006872
616;92.66148888638816
617;83.84307090480485
618;84.40625362595544
619;67.91887038144802
620;78.10101632169162
621;68.19539154312892
622;96.54234258023959
623;65.69623524108165
624;130.16945508419124
625;123.3160070243612
626;112.87246380604859
627;81.07319059327338
628;124.83793639501694
629;106.4921727997914
630;116.67540035993596
631;90.62229842776323
632;65.76558416759103
633;66.31676497585167
634;97.28213298162676
635;85.41290996353924
636;91.12056346574323
637;57.3055644061789
638;121.80792324855032
639;113.95439370960783
640;65.56254496343587
641;117.4250067849113
642;59.61308273428786
643;126.88463717918799
644;75.64606050527054
645;111.25551376932896
646;98.47307587047268
647;121.70547202274608
648;99.83823226507977
649;127.39267453905248
650;118.40094990581198
651;127.05614488021006
652;103.90349472620059
653;71.50399523736738
654;118.31103023991513
655;66.4257870953381
656;98.81322608940383
657;109.89436314227318
658;82.0853727420296
659;132.8778547380996
660;72.21914707370006
661;70.22169046917199
662;130.60335885361266
663;116.60232413010219
664;56.73728917888139
665;76.41896387317755
666;112.41621260447275
667;92.30079572891798
668;79.04358237637362
669;71.28418068237231
670;110.75346010421626
671;87.11372233698168
672;60.08948445423589
673;122.00210269503131
674;105.45308991064519
675;62.52900154688958
676;119.80183376839572
677;119.91022605040018
678;58.85104687826377
679;88.46474106292175
680;77.77113939033553
681;118.52190003058607
682;139.44720476907327
683;82.16881899492785
684;135.4981366840655
685;122.4728414453182
686;76.2246966027848
687;112.95949691039661
688;126.52994270826863
689;120.4689207734337
690;99.03275875921659
691;115.10506346102501
692;86.02239185373071
693;123.47078721735961
694;120.25148548282151
695;108.62964880193468
696;123.39810948434581
697;74.0721046335442
698;132.25623426205243
699;57.89093390487375
700;83.91811040890964
701;70.39737933553164
702;132.03855949388475
703;125.47770731933002
704;73.98913175083067
705;125.57304483092395
706;118.52172562019646
707;122.88250308121891
708;133.14677479649288
709;87.66250274278465
710;54.5473509721638
711;92.67411438296413
712;96.71300806427327
713;51.20643592605385
714;86.77414367729138
715;94.6422437734238
716;62.95156841786931
717;65.82521255662932
718;66.96693207318486
719;126.05181050325398
720;123.08586866109762
721;62.38043548068241
722;79.42363504249565
723;68.41937767524679
724;67.22062982752297
725;75.17597145953994
726;63.9773475256046
727;82.23246189953218
728;92.65828573382092
729;127.42416992617898
730;149.94405268684017
731;116.06048546061393
732;92.88239271599363
733;126.36353403784474
734;73.0616080408921
735;129.01701263364342
736;83.02392961268247
737;121.34746165468223
738;74.78079813953225
739;70.2634971758142
740;104.31849572646732
741;67.01164546734739
742;52.05363564177902
743;64.43105176186913
744;17.863645119311148
745;112.16808054263439
746;55.46070338428649
747;118.60261203981017
748;107.80655868943609
749;131.41420758966564
750;83.48831904490571
751;68.67903285537245
752;116.60570004937617
753;64.63158928887
754;133.1608027967281
755;118.63556650564882
756;128.14973080649344
757;126.74868368714209
758;65.12308130374775
759;76.35378097796388
760;130.8320800068129
761;106.67736324797517
762;98.47142467691617
763;123.85490027513374
764;94.15129604735883
765;83.51543455831745
766;73.8632062898668
767;127.7789438755684
768;134.7089988186697
769;107.88498720362328
770;76.7552472138382
771;82.8841714753446
772;121.15405358999271
773;102.73744066380053
774;137.12776547310588
775;63.82559297971285
776;102.15916687233667
777;91.57460585502874
778;131.95528329750397
779;18.43298339474825
780;61.599220117403846
781;60.86781467060586
782;64.43582680891352
783;122.63560862680599
784;77.39659765297107
785;127.49078471161708
786;65.5542539080927
787;54.27231896923077
788;79.226982197376
789;116.19961480993744
790;98.83270458147898
791;70.57616354159299
792;131.77904443252476
793;103.0787202524968
794;62.42818035233711
795;94.49988455744838
796;93.26123529023494
797;109.60709091749015
798;133.56894627543645
799;91.1493070294153
800;136.11172747644665
801;72.49362929841261
802;64.1005237295642
803;80.15652697914842
804;124.70195113418119
805;109.71309457049627
806;82.18745093223151
807;119.300171775684
808;104.58052255494677
809;76.10067873081886
810;52.782761204478405
811;117.69162512556943
812;115.46289524129992
813;108.7345105665443
814;129.38674680400908
815;63.43552659325118
816;77.62886943802789
817;64.65091438558642
818;125.10950280860658
819;133.0927009572784
820;91.88376580599305
821;102.84920913706078
822;100.17622088763898
823;96.64667804199772
824;92.8446708274553
825;68.46912361004775
826;128.8204123624395
827;82.06509057189622
828;115.34798118180314
829;77.2635236234614
830;65.38777059228815
831;122.64521259738545
832;77.41426157051902
833;56.78109994559232
834;112.78030781309602
835;119.44911637486659
836;101.96285637498218
837;122.6506083540315
838;64.96489239097949
839;66.72485477930158
840;131.65708940820528
841;81.65189670651223
842;132.48950238616612
843;61.881023465575936
844;112.12900331908193
845;115.5259593941307
846;127.30186516404655
847;108.26004257052816
848;58.70553791277205
849;105.15475337090749
850;64.7285516733319
851;87.80435760548343
852;114.74068730851054
853;62.25970350339898
854;121.60382822479212
855;115.79397874644609
856;146.5473785960268
857;116.88685250688108
858;93.47696932134174
859;122.2837339422858
860;110.62573872858646
861;136.48009176468523
862;75.57214393969781
863;64.0344697887328
864;114.70277839584162
865;128.8963766954696
866;88.19542341442434
867;128.65954061493844
868;98.39265021162291
869;87.48866319653206
870;91.62877545043159
871;123.64500867539269
872;110.02021161340586
873;121.31632769908796
874;63.447263449250926
875;120.56054740542795
876;97.04109952564566
877;105.51176197417922
878;101.16288811828674
879;97.79357330095677
880;88.68029412405693
881;109.66290232526941
882;126.27089516496385
883;60.694585641967684
884;60.339527814779274
885;71.2170803664913
886;128.73584910492266
887;143.40008894649574
888;89.56702375819071
889;123.48504447865444
890;100.70436173875832
891;71.34637009992258
892;72.49439186235062
893;68.05047368944089
894;118.08399146685574
895;68.3739066626436
896;67.8213658219959
897;104.90258056443795
898;69.53674169899499
899;84.22566118126751
900;72.92241184079128
901;127.2780190979268
902;122.46025019996408
903;130.13024012103307
904;85.22933254931012
905;117.55956421556297
906;111.38187905589174
907;58.13418006973518
908;60.08014787629927
909;111.05043635347961
910;125.87008018002159
911;130.62498341286977
912;63.69701425594913
913;100.53157136782126
914;141.5435606953087
915;77.35716751366436
916;55.013015531339974
917;104.0857450196142
918;116.16340785195018
919;130.23054140232094
920;86.2723472089296
921;114.78077534655795
922;136.1054826242249
923;130.08684188456118
924;95.66126569923568
925;131.03820897886186
926;68.90277363141905
927;76.00480521297862
928;82.86018717414642
929;111.12976632573849
930;103.84580300578088
931;95.75812467887941
932;114.09852584756726
933;124.2862528508893
934;131.2390873568486
935;121.549053607176
936;116.12035244453614
937;113.66270573443873
938;123.81367948676845
939;108.71473000727931
940;79.13179123240973
941;64.05304676099558
942;68.64651897571467
943;130.5664041929869
944;131.019439673932
945;70.35013757382353
946;62.04594672818336
947;97.88368154910208
948;72.46839208404782
949;123.17600663054628
950;89.71112442076132
951;75.29239297171094
952;56.927764962517784
953;68.79159342348053
954;59.26867755377755
955;122.61820265023884
956;54.223367803405175
957;79.42999487411564
958;60.18462414873555
959;119.29629911926952
960;127.84408284958441
961;131.3458646714401
962;123.73584533239212
963;131.0827504806501
964;121.49178015099201
965;122.40199659571866
966;105.73094346416973
967;132.5924211248709
968;127.75990920822369
969;73.67888469639502
970;81.45559324075545
971;76.53637524399025
972;114.25850425330282
973;102.59926269434291
974;83.69303835535428
975;138.22471384008978
976;130.6844718824728
977;117.8714718944151
978;121.16744850873187
979;76.07664598527114
980;65.50121110339822
981;72.24102477862591
982;134.5403302368526
983;64.36292448249684
984;139.86638958457644
985;91.51199625326245
986;68.7057009970521
987;104.04910236817251
988;61.70488731040662
989;73.42076257226398
990;88.97642846049101
991;111.7518402236286
992;121.0327501226813
993;55.80229120178356
994;109.29452423211274
995;111.41411825606349
996;105.80158177479291
997;71.70665923729982
998;75.01869716924307
999;113.84053224479528
1000;93.02554111287583
1001;63.34990967634093
1002;120.73187326533113
1003;122.69951154907017
1004;73.7230486030321
1005;89.48721254838122
1006;72.20602836064181
1007;124.62088515006772
1008;91.74448816630988
1009;97.66843883883391
1010;119.68425721907762
1011;71.4662473192208
1012;99.69758599235905
1013;61.19920490045061
1014;97.15325817827744
1015;90.77219474407553
1016;89.12133263036527
1017;98.1056161477634
1018;143.9067519267545
1019;120.55570731676967
1020;69.14478748828448
1021;88.13701818422945
1022;110.12023353778986
1023;67.75401045525052
1024;129.52318201535337
1025;69.30055811905517
1026;122.71012954831599
1027;110.26229449148862
1028;125.77724606291004
1029;108.19158766351622
1030;74.6561679245496
1031;85.99592286017891
1032;121.91435339717053
1033;131.74445058732164
1034;72.04369798125684
1035;105.93959666020751
1036;106.07459731057158
1037;70.37171971333018
1038;128.07112328764833
1039;81.72815107681527
1040;111.51921001261715
1041;60.29476787776098
1042;100.34395331594597
1043;60.5996973159597
1044;70.13381707739224
1045;90.91721312289508
1046;123.52220952688815
1047;66.59633716144425
1048;59.21531059738919
1049;125.60602641973125
1050;66.65410769011348
1051;98.2134883999255
1052;133.53841497110164
1053;105.95374195261189
1054;61.67393287046628
1055;84.89033153589784
1056;166.16801035059416
1057;115.99116648176474
1058;69.31865570572432
1059;74.57511392701242
1060;117.53569755058822
1061;111.00788591425719
1062;139.77470423849354
1063;117.2750722960507
1064;111.49323197683513
1065;94.33867043602409
1066;135.33158955017865
1067;94.58243548549339
1068;135.88270636033863
1069;88.42785571446798
1070;111.55878353239548
1071;83.24814275913971
1072;89.83956494833349
1073;132.9621991979052
1074;106.49748999758931
1075;117.67423307093223
1076;58.145730490312516
1077;99.38788258040749
1078;109.05870555513822
1079;119.6485441132316
1080;122.90167805824575
1081;125.1296629882687
1082;140.16446366116423
1083;137.95836030573645
1084;92.4986657444584
1085;86.48549080305195
1086;113.89696613207693
1087;127.37547855181369
1088;109.371762748707
1089;118.04464641516212
1090;126.07435064749922
1091;121.10613703439681
1092;100.80600649405216
1093;114.92848160646828
1094;91.72504954794513
1095;107.37488892343256
1096;105.48115655485552
1097;66.6042952359455
1098;73.08824410875545
1099;94.58236661244484
1100;108.82226465821246
1101;132.07486935113837
1102;119.03508525689537
1103;129.07901351533616
1104;105.08129976326845
1105;70.71545374806173
1106;89.39086715057621
1107;65.23260194474216
1108;110.25335713202308
1109;77.10340531393166
1110;61.32710736703017
1111;63.911391563579116
1112;87.3846236388261
1113;99.95039211561682
1114;146.9187785426412
1115;117.3891041052417
1116;95.51186485166028
1117;116.93989042945995
1118;107.32978709706256
1119;57.44796614459908
1120;118.25230560015223
1121;85.61080035614876
1122;86.16000812137351
1123;115.85983739711664
1124;64.62706790306375
1125;79.7934178185338
1126;80.21333865109631
1127;78.05021612978199
1128;62.11944002850207
1129;87.40706974748028
1130;119.12694942179586
1131;122.10496818840194
1132;120.41732798457694
1133;129.15953276122175
1134;88.68198458954095
1135;100.07340357372294
1136;82.62478335679265
1137;80.14378236884215
1138;70.33677923386938
1139;122.81996642629215
1140;74.99168776495722
1141;112.67937253097821
1142;119.3965207807821
1143;115.9793981343601
1144;107.77688696046245
1145;91.35663900000822
1146;75.34987406257662
1147;122.43848274311503
1148;77.20279234105809
1149;88.6215824563784
1150;78.39054470898459
1151;116.83089732104706
1152;122.42965989710811
1153;64.74300501806236
1154;67.25554789671786
1155;131.8573419921951
1156;112.99310491705424
1157;100.32245552190209
1158;87.81059885822599
1159;67.75958604473323
1160;126.68836183694997
1161;69.41869376777784
1162;76.45118793172307
1163;64.66919378231148
1164;84.36602201688527
1165;101.64668290959717
1166;115.11586852813585
1167;86.0300065579666
1168;60.09851400734273
1169;57.460623294980216
1170;96.43131348014826
1171;106.22174380678419
1172;67.50791123726951
1173;93.06483996109895
1174;70.31590835998222
1175;126.40761623503893
1176;125.25151591531275
1177;69.08468205105578
1178;127.62974404920044
1179;111.08999572840618
1180;123.95490569189731
1181;57.981154156647065
1182;96.42569852727819
1183;122.00274952986572
1184;61.6987009398958
1185;123.97112266737238
1186;81.97753541915873
1187;82.62170390074449
1188;108.95920790012411
1189;122.9769429926581
1190;124.95061927071852
1191;82.32270485314615
1192;123.57211190272616
1193;108.92265863334345
1194;99.46844408350306
1195;100.59962708939426
1196;86.84865897927767
1197;108.41227756418046
1198;73.41921861001573
1199;63.937734590219655
1200;121.73871383044337
1201;92.59258329519893
1202;81.11503581287295
1203;79.32357419807192
1204;91.8677537727831
1205;60.55917265663404
1206;132.96925574804655
1207;99.5360224080151
1208;117.00502780788945
1209;91.80795878712946
1210;55.76841561922191
1211;113.94279356856
1212;66.69824118778574
1213;72.41711530268358
1214;71.54281412544526
1215;102.25136990196518
1216;116.48365535622013
1217;76.54591961328669
1218;69.86295634807536
1219;67.49096217505378
1220;132.17143812332
1221;61.559064580201884
1222;103.54164071932567
1223;59.06280961731404
1224;114.08660482628656
1225;121.683603640618
1226;122.9884070331904
1227;103.53821944563106
1228;124.21853343315888
1229;67.15920956850805
1230;111.89603547121978
1231;109.26972967204478
1232;95.95818313279582
1233;115.62349021461443
1234;86.69393802879873
1235;133.2038439418301
1236;117.94459898905035
1237;99.96802799316316
1238;88.56694596596094
1239;130.88457403215602
1240;77.76797113378657
1241;124.39319379133818
1242;145.7253785425338
1243;73.72256965607608
1244;135.9208815617674
1245;88.2209233470926
1246;95.62908771226746
1247;135.18787434951514
1248;69.38366129080673
1249;127.01914578396324
1250;119.7772960199403
1251;135.82754054997665
1252;80.88998893305296
1253;116.11372903123277
1254;98.23162037978918
1255;69.55261378698782
1256;129.73349996678758
1257;78.83371433359804
1258;94.5484792940378
1259;55.786197801160284
1260;85.47542347385166
1261;119.90963712744185
1262;58.46789631261579
1263;87.71351000380065
1264;68.75622043005156
1265;130.93394206961767
1266;100.94820860715964
1267;71.12633718003207
1268;81.97140901035185
1269;82.78654184042509
1270;121.63343991176461
1271;112.60426735202282
1272;117.02149187075332
1273;87.40419647858664
1274;122.86245101727309
1275;88.85561200386313
1276;70.30713859730452
1277;77.02542546686408
1278;107.181235045546
1279;98.3783733626045
1280;117.63411854057597
1281;71.45203582396425
1282;117.04885839396917
1283;120.99923908783066
1284;61.589366479306385
1285;139.27741891951058
1286;123.03775610302613
1287;57.191456409898414
1288;69.77962720545675
1289;80.39627534479541
1290;98.15127693798775
1291;68.16423069904155
1292;78.06580389994826
1293;98.17883249031574
1294;61.68026811477846
1295;118.416624782636
1296;76.59780593816663
1297;119.396433704702
1298;105.88846817274259
1299;127.44847301645515
1300;123.12963351754834
1301;97.10547799385094
1302;122.24535962582557
1303;127.4377601276721
1304;70.71647515999773
1305;97.18112299693558
1306;58.19305777298403
1307;62.74238477533786
1308;124.97535861466221
1309;130.24929865385292
1310;87.68510577288343
1311;95.24653123316762
1312;124.49191513521735
1313;90.1789286895365
1314;59.469239342403526
1315;98.51692435591761
1316;79.87192717467566
1317;80.08774274620333
1318;80.09755771525488
1319;99.85254078467135
1320;64.09572680925638
1321;91.67611291799084
1322;127.88568558632431
1323;110.91610949172208
1324;118.41542841974987
1325;134.11437636295457
1326;75.65257863466913
1327;90.84602392301036
1328;56.61009631945901
1329;108.08852460670451
1330;82.54846128392983
1331;73.08004344157843
1332;122.64264825609156
1333;102.20259214483632
1334;116.07077863976124
1335;84.47318731481694
1336;77.37023700057179
1337;127.12574831833649
1338;119.30797525304347
1339;74.59918627515154
1340;125.40891451374584
1341;101.2779563316622
1342;110.58540585827527
1343;52.30164884471781
1344;110.91000606966278
1345;126.62949916775278
1346;126.50040521682841
1347;90.14179040168794
1348;130.7890158693675
1349;70.13637074479857
1350;133.49184254053355
1351;70.62242664096851
1352;68.2039092676123
1353;58.44424845530793
1354;78.60518044636424
1355;113.81143957504355
1356;123.72009567631886
1357;101.92893255640863
1358;132.17605108709137
1359;104.8772091296247
1360;91.17971423724426
1361;73.47103532263074
1362;75.03844272722992
1363;110.83631704789521
1364;90.02700123376358
